sentence,label
hia mliha bash m3ajba fi roha bzaf 3liha,0
lawah a3lik mesiyasa etelha bel sport 5ir etwatique,0
parler trop ça mène a rien,0
mela mostawa,0
svp moez ben gharbia kelbe kbiri renvoi le,0
goffa carmous enfe3 mennek,0
fasa5 el 5ra rahom 3emlou beha el fatha7 fel tiktok,0
in9arithe ayoha lka2inet lghariba,0
slim riyahi fari5 choukon,0
amlt el riha saye enty wfit okhrej b9adrek,0
raho monafek w serk w rcd,0
flous l7ram bech tarja3 eltouns,0
menteur kadhab,0
vidoe sex hhhhhh 9alou hdi hya hytna,0
eli yal3ab ma yangharch,0
bourjouliya a5tana menah la7as ben ali,0
chouf chkoun ta7ki 3ad,0
hhh ya tajmou3 ya kleb haka sedkoum ou andaf menkoum,0
hhhhh mal9ach wa9t bich yebni mourakeb bich yebnih bidih,0
yist5ayib fi rou7ou yi7ki bil englais,0
te7chelkol taw ma3ahdech famma haja bch tetesre9 flesna,0
lifri9i lazio roma takhrawlou fih slouma,0
ena noskon fi jandouba tsallifni barnousek elkhrawi ya marzouki bardena,0
5ih mala barnamaj w mala 5rawat li yjihom ysa5es5ouh,0
2020 ou kenk ale rasi yarfaaa chikha mouch abeed,0
bal3out meerig,0
aman y'a ta7ana walito tête kalmo,0
fadina mesyasa yar7em waldih ben ali ken mlahina belkora,0
ya333 t9azziz,0
al maradh 2 houa enti,0
hhh slim riahi pauvre con,0
allah le trab7ek,0
dmeyet yeyled elyé3orot,0
etelhana bel jam3ya echwaya rana fadena,0
slim est un trouble maker,0
barra allah la trabhek,0
et s il le faut 3adihom 3al 9ada2,0
hhhhh bara 3azi wa7dek a7na zwawla manajmouch,0
akhralou fihya mamloukkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,0
3zouza herba m3a sbeya,0
yaweldi 90 m twensa stajboura mouch stajrmou hhh mala 5rod,0
mcha slim ja slim,0
saib 3lik mazilt b3id barcha ija bahdaya tawa infahmik ishih,0
tfouh 3a ta7ana 3maltou il 3ar,0
kes7a ya broo,0
j attend votre insecription si silim,0
bén gharbéya ta3 bénzart wiin béch yébkii mél ataw kkkkkkkkkkkkkkkkk,0
allah y tayah sa3douuuu inchallah,0
wiw 3la ziiiiiiiwwww,0
ena meni fahem 7ta chay,0
kifh nahi vu,0
nn shygata3 bha ely tby3tou saqet yoq3d toul omrou saqet,0
y sanfara madch taml feat ma gati 5alik b9adrk,0
ech medakhlou hedha ri7 essid yedi mayrod,0
omek 7outhla ya menana,0
kon majabtch mertak m3ak ikon ahsan lik,0
5sara a7na jayiin men jerba,0
tfouuh 3la zok omkm,0
far5 miboun,0
ya kadeba ye allah la trab7ek,0
brass omok assma3 w ba3d o7kom w yezzi min trahdin,0
oh yeah yeah,0
wedhny baz3et ye zeeeby,0
teso7 kelb 5ir min 3abde fil wegt hedeya,0
ta5raw fih,0
ma yhibouch,0
taalam takalem wa menbaad ija ahki,0
mégalo tab9a tafeh toul 3omrek,0
ouinou lembaza3 mathkarch messr oila ena massma3tech,0
w ena n9ollek bellahi yezzi mil koffa w ettbandir,0
takfir ta9til,0
elbled fi 7iyet,0
siyasin b9ou yal3bou ken b lklimm,0
ama fama rabi a4na minik w a9wa minik,0
nn mt9oulich bra 3aych rou7ek taw nik ro7i,0
berjoulia mala fawdha,0
heya tawa 9arret 3ala rou7ha,0
bitch c pour ça tbalaha sooliking,0
chay ydha7ek wlh,0
qui me talitch el3neb 9alit 5it 9aris,0
5adim ennahda aidhom barcha batala,0
jar7a thawra abjal,0
mella mokadma maho od5el fi el mawdou3 toul hhhhhhh,0
hhhhh toul 3morkom tkkarkiiira,0
pardon si slim,0
nsii7a ma3adesh tghani bel angalais d 3ayesh khouya raby yehdik,0
tunes ma5arbetha ken enahda,0
hhhhhhh w 7aja dhahra w na3rrfouha el 5mmaj lel 3ankouch,0
fi bit rabi w te7ki 3la lclub wlh le ta7cheem,0
mak sara9 testahel inta w amthalek hlektou lbled,0
saki w beb lmatar sefserik w beb 3liwa,0
slim riahi deggage,0
inta5ebtek wendemtttttttttt,0
ohhhh ham bdew yekhdmo w yhadhro lel entikhabet ejdida,0
d5al lisiyasa bach yethana 3la flos sare9ha,0
ya5i hada ma inajimch yet7arik min 5ir martou,0
essayed haka tawa sawed wjohkom vous m avez déçu,0
mo5o al lissar sanfara 2020 mala mnaykin,0
bara nkomik il 9a7ba,0
ma7soub enti taw ti4nina zeyid lketib 7asil,0
ta5ralo fih,0
mritha tofla bari dawi ya tofla,0
7etta ba9aouk fi lifriki ma3adich fih feyda,0
ethheb layrj3ek enta wjma3tek lkol,0
nchala labes,0
b1 dit w chmetta f l 3eyenne ca,0
akbar 3amalya erhabia hya lekhsara contre gabes,0
wa7d kaleb e7eb 3la madher,0
zaab o ty habtolna lparole,0
belehi chkoun 3mel like hal met5alef,0
maskiiiin mriiiidh wallah la3dhiim,0
ba3louch maset yesir,0
ta77an kbir,0
elmarzou9i 3arefha bech tekel b3adha hhhh,0
le probleme du ca trop de dlal,0
akraz ra2is w abham ra2is fi terikh tounes,0
gharbi ki kenit rjel,0
yaser msata walet malheureusement,0
3ad heya madrse fi fsed,0
ech ma3neha 9athaa mosta9l,0
je m en fous,0
ti grib tkarrehna feha hatta ca,0
mala ra7a menou rt7na bel 3mel a7sen 5abr sem3tou lyoum,0
liib dhir wallitou,0
nsalmou fi 7a9na ma3nétha hakka,0
si slim rai7i ya m3lem w fuck linbara,0
bech trodha 9anet el3ayla kima elma9arouna,0
3leh 7ram 3lik,0
5sara ya marzouki,0
el9itouna hal lilbtala wela la,0
si slim yelzem degage la hal la7asse,0
agelab ababa,0
3cba lnadi ifrqe,0
lkleeb t3ref b3thha hhh,0
jabri bechir barcha twensa kifo donc btbi3a howa shih hhhh,0
hdeyaa lesseehli lhaaaaaaawwwiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii,0
3amr zaki la ma3adech kber akber 8alta wlayem binetna,0
wallah aib kbir wdjayba lahzam maaha wine rahi lhachma wnif,0
etta9ou elleh fi tounes rahi 7it mthallel 3lina,0
hhhhhhhh winha mbarka brahmi,0
anesték bel berger d,0
de quoi il se mêle ce riahi zoumara,0
ahla bisare9 wil mounafa9,0
fi tounes e5dem marra m3a fehri twelli star,0
il a fini par baisser sa culotte,0
ohhh walla wahdek ya maellem bravo,0
achnia hadhi 3aklia jedida walla 7amla intikhabia,0
alah tihlikom 7asbi alah wani3ma alwakil fikom,0
lou ken tkamel darragi ak la7laybi yakrrass,0
bye bye hhh,0
klay 9atta3 houlik ya 9a7ba,0
sare9 ye7ki 3la l islem,0
chkoun 3arfha lmosfara li sabha,0
nn lazm rad kafi wchafi bech tedhor la79i9a,0
hassbi allah wanema el wakil fi markhouf,0
fakhar ykasser ba3dhou,0
inta sakit kbirr,0
bech yji nhar we tendmou 3lih 9anounkom hedha 16h tsaker,0
mala video mo9adma twila we 3rida t9oul film 007,0
tozz flouss el gueddefi,0
chnoua hl thin mtaa laabed,0
defense te3ba,0
ma l9a lichkoun yimchi kén laka ma93ar nawfil ka ka,0
hmd 3lik ya zboub snn tnik fras,0
5sara 5roujik lil jame3iya,0
bara zamer ya libi ya mase5 tfouh a3lik,0
makech rajil w ta7an li swa7liya,0
si slim 3andi machrou3 motors electrik 3awen cha3bek,0
jboura ya slouma maté5ouch 3lihom rak 9harthom,0
sayeb 3lik men siyesa 3andek leclub akber men tounes,0
bara al3eb b3id,0
amar nhebouh fi ca chmeta fi hleybi tahan,0
mêla mnayek,0
ya rabi makhybou w makhyb martou w makhyebhoum el zouz,0
tfarej ya ra2iss fi virage ca kifeh ja yesta9bel fik,0
alah latberik lkol wehid ideri yi5dim blé dhamir,0
hhhh wlh ki yod5ol lmarhla l3achra la yatla3 dhibou 3agba,0
khit aman niveau bas al le5er 5it 5it majitou chay,0
mella raha bartamej ettehin welkohb,0
du courage w rabi m3ak w mte5afech rahom 5afefich dhalam,0
may doum fewad kan hajrou,0
maaaaaaala zaaaaaaal3a kk,0
akber fased f bled houwa enta,0
barra chouf chkoun iefehmik,0
maya3arefouch hata yahaderooo ybehadelo,0
ech tfhm menha enti,0
la 7awla wala 9owa ella be allah,0
eta7an la tbereklou,0
etfakroni ken ye93ed akter men ans,0
ana ml79tich bch n9ayyyd,0
slim ryahy farkh chkoun,0
3ila torrrrr,0
lehin bil mrewel ye weldi hajti bil resultat 9allou,0
brabi chkoun 7athom 357 j aime,0
kolhem hmal,0
bou a3sba,0
ab3ath hom yn,0
o93ed tzaber 3lina w a7na kol youm nayekna dam,0
7arfa walsh 3andha yed fil hkeya,0
sontrveil hhh,0
nikomou 9oul porno,0
salam fil mchékil ilkol w mechi yeftati7 mahrajén,0
malla 97ab,0
ro7 3asba a7na nikou jaw ou nta ro7 nayk,0
hawe il asile imta3 il marzouki,0
hekka 3almouk esslét el jama3iya,0
hhhhhhhhhhhhhhhhhhhhhhhrabi tae7 fikum,0
eltofla elsghiira dayra kii zebii n n nken nahoha khiir,0
samihom w na7na nafer7ou bihom afdha7 lekwaziii,0
ta7kio 3ala zanatir hhh slim irye7i fer5 chkoun,0
qanat fesda w slim afsed,0
alovira le kn 7abito blech,0
mala mahzla men slim chiboub lslim riahi,0
pfffffff ke sidi ke jwedou,0
nek omk,0
akbir mounefa9 w akber kedhab bech ya3mil mecheri3 hhhhhhhhhhhhhhh,0
batelle errap,0
ando alf 7a9 rajil yghatiw f 3in chams bl ghorbel,0
inna allaha yomhil w la yohmil,0
allah la tchamet fina dandouk,0
twil khir khsara,0
dakltouha fi hit jam3yia aki win win machin,0
be9i yeste8felou fil3bed ita9ouuuuuu mewlecom fehwa ne3ma naciiiiir,0
5riit fiih,0
3ahirt tunis aloulq,0
makki merchaoui biflousou ch3andik fih,0
degage simloni,0
slimerya7i fare5 chkoun,0
enti akber fessed,0
hraaam haka ye jehell,0
illi imissou mass il ghaliya ou mass 1920,0
flous l3ar,0
toz fik w fi sidek el beji,0
le79i9a fel photo hadhi jitni techbah lel 9alabes,0
n7eb na3raf chkoun 7at j aime,0
tfouh al kalb mojrem we serak,0
inta stal outab9a toul 3omrik stal hhhhh,0
akbar mo7tel fel 3alem mouro tol 3omro i3ich bel 7ram,0
pour une poignée d'euros,0
barra rawah,0
step teacher brazzers,0
nsit rouhek konet sahebet ben ali,0
9adakech ta7an winek ki mato fi 7adeth etrain,0
t9awedlsi slim wettounisia,0
lwabna cherrbinha m'en 3and 3arefhom sbe7 wlil rajell mafamech,0
flous ili 3andou libya hhhhhhh,0
mella mestawa we ma rr5ssik,0
ya walid ya nahdi msata fi sbrkom,0
saraha titre mayji chay sanfara bda woufa,0
oua9ef el hamajjiaaaaaaaaaaaaaaaaaaa,0
ena nchouf fel system mta3 el ma5lou3 yet3awed b 7adhafirihi,0
parole zbala,0
wtff ya twensa wtff chnowa hal msata,0
eta slim ta7an w kadheb,0
hhhhhh taw yji zontour mta3koum,0
hadhaka wakt soundouk 26 26 taw kol chay tbadil andhom,0
idha a3rfou tourtour houwa ach ykoun,0
aman famech faza tna7i el vue,0
antouma esbab fi kol chay bara yhlikhom,0
snin deyma sloum brabi tared ya7ya we dkili,0
ti bari nayci n ya amina,0
ltaw 7ay weld l3asba hahda,0
quel malheur,0
hereb bch meysimch ramthan hhhhhh,0
rojla s3iba,0
devision 2 tistana fi cab,0
aaaaaalho akbar,0
mskinha wlh zadet kamlt 3laha mouthi3a allh yehdi ma5la9,0
twa nwaliw ktarajji wnarth3ou zéb baba hamdi,0
makber rasa,0
n7ab ennikha akilli bil 7nek,0
alhadoullah ki 3raftou edda3 zakkou rakom bech tethasbou 3la amwalkom,0
rcd degaaaaaaage,0
majber ou 5ouh,0
mala met5alef,0
boul 3lihom mana na3rfouhom men bekriiii,0
7lel fihim 9ateel,0
mach yal3ib awragou,0
lflous temchi lil batal 3al la9al 5ir men krouch elnahdha,0
sloummmmaaaaaaaa ya 7agarrrrrrrrrrrr,0
bsaraha yeser maaaaset mostfa,0
walahi houwa el rajel w be9i soure9,0
choufou chkoun yetkalem,0
sere9 w tama3 w iheb al korsi weld 3am trabelsiya,0
raja3helou yemsah beha,0
rak tendeb fihom 3la fdi7tek 3ad tawa far7et ahlek bik,0
mal la 9adhara tfooo 3la hal in7itat,0
hhh mallla lou8a,0
cha3eb mou8afelll,0
mella kadhabeen,0
a5er 5 zanatir yhbo lfri9i hhhhhhhhhh,0
masta el 8oneya mat3ek ken mathiblekch,0
éya hay thohrot lahkika issayéb salah àad,0
dima yekdheb w entom etsad9ou,0
yl3n zok oumk lgahba,0
hhhhhh zeyed ta7anaaa,0
lklab te3ref be3dhaha be3dh ela kol 7akem metkaber raho kaleb,0
ek el colon ydhakerni bel xnxx,0
hhhhhhhhh wali la ni 7asbo oki,0
its over,0
nektou libled,0
quel niv,0
allh yahlek eli kan sbab,0
ya masakh ya sami fehri,0
hhhhhh 9alou 3a9leya ti hayawanet ya3tikom 3aseba,0
ta7an ma9arouna,0
alah la irab7ik y a riahi 7atimt jam3ia,0
allah yechfih elotf elli ma3andouch flous ma yrdawéch malla dawla,0
emsa7 biha,0
brabbi chcoun 3mal 1 2k likes brabbi chcoun,0
mala garom mmmiiibooonnn,0
miskina hada,0
7assan cha7ata,0
m9all torbytek ya malhet,0
normalment habtou fi brazzers wabna level 999,0
ala khatirha akbir khamja,0
resbensable ey,0
nenkolek 5afou rabi fil fokaro,0
brebi e7chmo 3ala rw7kom,0
do5hlet 9loubna 9alek ti chbik thetri,0
ma7kitich 3al 3a9liyee,0
brabbi brabbi brabbi rahou lwé7id 3la 3sabou 3ajjam3ia,0
ti chnia taw mafhémt chay ha za7iiii,0
7asbouna allh w ni3ma il wakill feha il bledd,0
mais wlh jakom yoooom wlh,0
te7chi fih w ma nikt ca ken behémték,0
elhalfout omok mazalit tnayak wala tabet ba3d majabitik,0
va te fre enculer voleur,0
3la ana tawra ta7ki ya5i sart tawra hiya echa3b mafibalouch,0
louled belehy baraw nayko,0
enti ka7ba womek ka7ba,0
des blablabla,0
hhhhhhhhhh mara miboun,0
impolie que tu es ya amira impolie,0
l3asba f omk l 9a7ba,0
mala masrahiya,0
3alch moch kaml,0
flop masta,0
hata yrawek f naser mela,0
nhb naaref chkoun hat like,0
samba so lazamna an7atmomlo mosta9blo bach ya3raf iwafi biltizamo,0
le plus grand monsonge c est slim riahi kalloukhhhhhhh,0
ja elbareh w ye7tafel wa7dou b95 snaa,0
enti ensen fechel,0
bara gata3 3aarfek tchad fi gallbou,0
echnouwa et7eb etwari,0
dislike 9bal ma yebda l video,0
madamek 7attimet jam3iya krahnaak w ma3adech bech nenta5boook se fini,0
tafje3 fina,0
fi9 3ala rouhek fech t9oul,0
27 13 tafatou,0
y ser9,0
hamzewi sali 3anibi,0
toz fik ya marzouki inti amil ajnabi ou bel kachef,0
chb3a nifa9,0
looooooooooooool bdit tbi3 hahaha na9es men chahritek ataw tet7al,0
look 3rft why dima n9lk i don t like her,0
nikitha wi5rajat layrabhik,0
dhahra tetkayef 5iiiiiit,0
bjaddou ye55i hal mardh,0
awled ijam3iyya li9rawa 10d machi ou jay ilrades,0
ama boutoula mta za3ket omok ya riahi ya masa5 hhhhhhhhhhhhhhhhh,0
saib 3lik ya slim,0
makhyeb zok omha amina,0
ya lotfi hajem dhbabtek hhhh,0
taw takhralhaa fih,0
wtf wa9teh ymout hal5arya,0
tawa hatheri hathouma ma3andhomch meli yasahlou 3lehom,0
nikolha omha hadwalit sora9 wrabi m3akom dawlit klab hachakom,0
slim rya7i mafale7 kan fi kedheb,0
akber katheb w sare9 flous libia,0
haei el7alia mta3 chnou,0
7ata baba met,0
3am bdouh bel 3ra wthra,0
officiel bara nikomk 9ad mamacha lkalb 7afi,0
dima tekthbou 3la el 5alg 7asbi alah wa ne3ma alwakil,0
dawla mosala ili 9ani a3laha moch a3lina,0
c de blablabla cha3b tefeh malheureusement,0
sob7ana ilah taw wlaw 9anat ilhiwar tochkir fi 9ays oasis,0
hédha yélzmo yét7asséb,0
3matlik abonne a 5ouya mnin enti,0
ena thawra ta7ki 3la waldiha,0
raiis mouthakaf ama ksara cha3ib jahil,0
ferriiii7e hhhhh,0
taflme fa tafelme,0
en prinsipe rak fi lma7kma mouch m3a z3ayem,0
hhhh na7ana ma n7ebouch neklou la7ram mala sera9,0
ylaan bouk ya fesed mala cha3b chet7ebou mabn,0
fari9 il zanatir,0
oi3leh ma rfa3touch 3alam filastin,0
7ousine regede nn,0
hatta lemsatek hedha walla 3andou maykoul,0
5retou fyyyh wlhhh,0
5atrek sa9ta bsara7a w tama3a kont n7ebek,0
erjel teksseb weta7ana te7sseb,0
barrrrrrra nayek a3la rouhek a sba,0
7asba alah wéne3ma lwékil fi slim ryé7i,0
mdr mala mnayak,0
heda 0000000000000000000 hhhhhh hhhhhhhhhhhhhh,0
walahi 7ral,0
mala mala fawdha,0
7attamtouni beha,0
mahlikt jam3iya ken enti,0
hadhika tounes min 8ir msata,0
benesbe line ahne karahtoune fel bled wfi hyetne,0
ok mchk rajle,0
le3net alah 3lihom 9a3din 3l keresi w yet7akmo fi ezwewla,0
bara rawah ca be erjalha ok,0
choftouh ech 9al hak edandouk 5ra est lemneyek na3toukom,0
kilou makyage,0
kolchay masrou9,0
rajja3li souti,0
hansa hethouma matetfakrouhom ken bech ta3mlo bihom el pub,0
mak ta7aan,0
quel honte fine wsolna,0
masa9tou bayrem walit n7eb bader akther menou,0
mata3rach li jomhour lclub dima e5er la7dha,0
ya3tiih b nqm,0
chbik mahktech 3la elhakem dhad etarji,0
vasi mala a3tina chwayya flous lel weslatia kairouan,0
tawa feket ya bneyti ken kif krejt,0
hada chwaya 3la fransa,0
hhhhh nifthim fikoum yizi bla lougha mathrouba,0
iheb barti faha 5asara akid ta3arafin k naber,0
93adt ken tnayek,0
3aredlou fi edoura,0
tounis tnekit alh lay9ayim lzok omha 9ayma,0
slouma ki yitkarez mzamra 3al dandouk,0
houma y7ebou 3la rwe7hom a7na chemda5alna fihom hh malla,0
hyûga hhhhh ouii mazal malahgetnach,0
slim rayhi wild kalb chkoun hhhhh,0
selim reie7ei fera5 chekoen,0
jabri bl kwart,0
hadha base dandouk,0
lousa5 t5al llhotel,0
ziiyad ou amiine ta7anaa,0
rabbi ihdihom inchallah et i9oussou minel3tissamarmt,0
wahchi fih kolhem wahcho fih,0
mala kamcha masi5 mbarkin leblad bel kedheb mta3hom tffff,0
sayeb rou7ik 7kaytik fargha,0
lwah jat m3ah pouhalia m3a than,0
belehy enty farkh chkone,0
malazmhesh tet3ada kaka el faza ma9souda w beshmata,0
makch 3adi hhhh,0
impossible malla 7ela wlh shy y2seeeef,0
mech le9i ma y9oul ghir yhez w yosbot,0
cardi b mte3 sidi bou mendil,0
thak b4al bsfey7ek,0
regarder ça galou slim riahi,0
ma5alelha ken bazoula wahda hhhhh,0
3asba 3la wejhek ma5yeb fomek,0
ghriba inchallah ijéy khir,0
kolou kidhib fi kidhib alah latraba7hom,0
7alka imrakeba 7amela inti5abiya,0
amni kml film,0
ahahahahahahahhahahahah malla bouheli,0
mel 7ossed welew i5arjo fel licha3at,0
atiwni esem e ddj 5a nhareb alih,0
vive ca tmout ettaraji,0
t3ich liklab firous limjanin yaw5ay,0
slim gaadafi,0
sayébb 3lik men l korssi emchi ekhdam papa noël,0
blastééék fi mozambiiiii9 ya ra2isna l mou2abbes mala mostawayet,0
koulou silicone,0
fake news,0
coufli 7al ynik lkol,0
harkati chbik ya madame n9arik ken t7eb,0
hadhika tunis wel wa9a3 mte3na,0
el fassed ma youfech wel lawrak mzawra ma youfech,0
maa slim riahi mouch ha tèdar tghammegh aainik ya mnayyek,0
dawla kahba nik omha bech nik thwra okra,0
ya mast,0
kodesse les arabs,0
tafih rouhek ya dandouk ya emnayek,0
3affat t9aren fi jam3iyet chye7 b real wel barça mata7chemch,0
9a7ba lux,0
notification nestanna feha aandi jemaatin w 3asba l nabbara,0
akid nour chiba 9atouset manel amara,0
hadoumka mourda rabi yehdi ma5la9,0
allah le tarbhou w yehlkou w ydabdbou el jehel,0
flouuuus la7raaaaaam temchiii kaaaaan fil la7raaaaaaaam yia wlaaaad la7raaaaaaam,0
rabi yet9abal slouma,0
manajem n9oleek ken yaateha aasba touness,0
baya fam nyka,0
chbik tekbest 3ad,0
yehlkek ya z3ayem chtarfou tmathlou,0
teba3 menho enti ya weld el 9a7ba hhhhhhhhhh,0
la3net allah alikom mahouch rajel dima fatha7na slim 5ra,0
mana3rch kifech mzltou gibou fih llblatou,0
bayn faha ma9houra mskina,0
mala bled rajel y7ebo yghorolo 3la floso,0
tunis mahich elclub tunis mahich match koura,0
chou ha el waqaha abderazzak tu es qui brad peat,0
berrassmii gezz flossek wgate3,0
slime afleme,0
et wenti w jma3tek winek ya5i mouch enti le président,0
ben gharbia mouch behi,0
louled ya slouma belehi kes mé ba7dheya dandouk ghas hhhhhhhhhh,0
allo allo allou ou riahi chiddoulou zebou,0
hasben a3la rouhk ghdaret bel 9anet eli 3arfet bik,0
hahaha mkacha5 za3tout ma9hour,0
hhhhhhhhhhhhhhhhhhh chihemek fihom echy9oulou m3labelna b7atta 7ad,0
hhhhhhhhhh wlhi tdha7ek sonter viyal hhhhhhhhh,0
ken ena nra f jrou7 f rkeybha ma5ybhom,0
fachil i3alla9 3al fachal,0
rjaa3 lmard llbleed,0
hahaha yesser blid ya chef,0
t z t z d,0
boul3lik wa 3liha yerham lbo3zizi,0
it3ich leklab fi rous lmjanana,0
maillot n 14 lezmou yetna7a yab9a ken lel mar7oum,0
siddou bih el béyen mte3kom bande d incompétents,0
k l porno b thabt hhh,0
barra rahiz,0
9alleb w mojrem,0
slim dhebdhebet akber kedheb,0
mala raht w hal 9awe9 elli 3amlou fi rouhou,0
derbi lil clubistiya tatl3ou wela tahbtou,0
tfouhhh 3lihom kamcha kleb,0
fer5 chroun y a znetir,0
fekra original death note ya serggg,0
w ba3d 9olo chbeha sgharna ma3adech t9ader,0
yalatiffff 9albi wja3ni,0
sayib 3lik men hal mawel wbarou 5admou la3bed,0
tartouuuuuuuuuuuuuuuuuur belfom w elmle,0
m5byak dirabk,0
ta3ya w inti ta9bidhe,0
hyetek wahdek ya baba,0
bech ye4noulik far5 chkoun,0
flosss echa3b mechinnn lel 9hab,0
la la3iba ba3da alyaoum,0
hhhhhhhh za3ma 3lech ti ifehmou jarkom 5bith,0
slim lazim tikbas 3al mla3bia ya5tho fi flos moch karwia,0
hhhhhh tfouh,0
mallaa t9ouhiiiiiiib,0
walid haw 5ay biiiiiiiiiiiiiiiiakch,0
si slim si slim ech kothro ellehesa f hel bled,0
el hikaya illi hakaouhalk rahi ghalta,0
sanfor borjolya e5nytk 9bel 5ir,0
essmik boujem3a w tadh7ik hhhhhhhhhhhhh malla 9assawet edanadik,0
5ir men chiboub mte3kom ya ta7ana,0
enzid en9olhalek toul 7yatek rak weldi vamos est,0
walahi dholem eli ameltouh fi alaa,0
al3eb fel menzah taw yjiwek 20 000 au,0
rayes jam3iti 5ordaa hahahahahahah sa7a,0
nciri tefsir el eya barsha ness moush fehminou,0
5sara kont 7ou9ou9i mo7taram,0
7ou9ou9i la y7o9lou 7a9,0
ey w mba33ed win yosrfouha hedhi,0
ezzantour elkbir hhhhhhhhhh,0
wtf se3a tayah w thabt fi 9adrk ya mi,0
manloumech 3lih nloum 3al miboun eli jebou bech ye5dem bih,0
enterneur zebbi,0
mala zalla,0
si slim jomhour litoile i7eb yas2lik labessssss,0
bch ykawro bik,0
9adehchi jabri,0
brabi bra nay,0
enti zahretlek wel9it chkoun tesra9 w a7na,0
chkoun enta si erriya7i ya libi barra tiiiiiiiiiiiiiiiiiiiiiiiiiiiit ommak,0
nikellhom ommhom melé5er w rabbi yjézik 5ir,0
haw beyn niveau mte3kom ya maben,0
mella 9o7eb makchouf mta3 el mounachet buuuuuuuuuuuuuuuuz,0
da3ara had lachan,0
tawzi3 tharawet tawzi3 3adel,0
oh sa9si libya w sliem erye7i far5 chkon,0
galo la lel erheb zid hhh,0
c est redicule,0
ena zaweli matlouba 5ebra,0
nizar hamdi lbafél mkaser 3andi loooooooooool,0
nchallah yihlik ilweli,0
taw y7el lmochekle ma7soub,0
enti sreft sreft kamel echri bo93et el marzoki,0
hadi ja3ya etheb tarbh,0
hhhhhhhhhhh yé th3if,0
asba liik et lil rcd,0
lew ken profil slim ken hka m3ana,0
bajbouj maset,0
kids wejo,0
il le merite,0
a3mlina 9anat lil club w ab3athhoum il kol wra s7ab,0
chadine saheb lemeliarat ilimech anhedh bel iktesad mesayebin sorak melyarat,0
slim eria7i yezik menifa9 tiir,0
hakka tawwa sayyed erraiiss aamel badge makech maarouf yekhi,0
ne9esa wsa5 lebled wi zid ychedha met7ayel,0
di3aya enti5abiya mais rani faykin bik,0
enteht echar3eya,0
ostor ro7k ya bint 3mmi,0
good bye youtube,0
mela mafiya hal bled 9alou nahdha,0
mehdi ti mahom 5alaye9 el mouhem msa7a7,0
wa7ed ebhim w sare9 yefti,0
ca nida2 tajamo3 degage,0
quatrel y a garnabou,0
fadet fiyaaa,0
3andou l7a9 ala ki kal taw tjib sid men wedhnou,0
aaaa 3am moncefff za3ma yor5es echrab,0
n7eb nbi3 korza wela kibda kifah na3mel,0
floius ymin hh,0
beyna 7keya mfabrka w mamsthom berjoulia,0
entraineur yetfalsef 3lé zboubètna ya3tih 3asba yetbadel men tawwa 5ir,0
ta7chou fih lkolkom sora9 weklab,0
ahhhh ya 7leybi ya medeb jek lma3lem slouma,0
hasbona allah wane3ma illwakil fikom yathana israël tfoh a3likom,0
omou 9hba,0
fech paris chkounek ya sel3a hhhhh,0
beelleehii chkouun zeed feell vitesse kiii yaa7kii kais saïd,0
mayatla3ech 3lik be lkol,0
habtou 7al9et lyoum sur youtube 5alli nitfarjou el we7ed fad,0
w chnwa mouchka sam7ni,0
congratulations ita9i allah fi sa3bika,0
netmana lik lmout kif temchi l8iri,0
